loan_id,customer_id,branch_id,loan_type,principal,outstanding,interest_rate,emi,tenure_months,disbursed_date,status,dpd
LN00003962,CUST0006798,BR0012,HomeLoan,708730.42,67353.82,12.91,7175.35,120,2023-12-27,Closed,0
LN00003963,CUST0001931,BR0026,PersonalLoan,69846.85,28050.15,13.33,585.5,60,2019-04-18,Closed,0
LN00003964,CUST0006492,BR0025,AutoLoan,674353.12,784408.36,15.02,3920.32,12,2023-09-03,NPA,0
LN00003965,CUST0006027,BR0048,GoldLoan,76455.69,58605.79,15.81,5443.2,60,2019-08-25,Closed,0
LN00003966,CUST0009673,BR0041,PersonalLoan,73028.26,42273.99,9.65,2440.18,120,2024-12-05,Active,36
LN00003967,CUST0006449,BR0024,AutoLoan,763297.45,20734.52,12.39,22499.1,120,2021-01-29,Closed,0
LN00003968,CUST0000499,BR0048,PersonalLoan,88836.52,32620.09,14.89,4108.39,180,2025-04-13,Closed,0
LN00003969,CUST0000983,BR0037,HomeLoan,59194.8,11923.87,12.94,7599.53,48,2020-05-20,Closed,0
LN00003970,CUST0000808,BR0033,HomeLoan,114786.59,15529.0,14.69,4108.51,120,2023-06-23,Active,0
LN00003971,CUST0009078,BR0050,HomeLoan,571788.34,245741.37,15.32,11217.77,240,2023-12-21,Active,0
LN00003972,CUST0004129,BR0047,HomeLoan,107792.36,84369.99,16.26,5000.25,84,2019-05-17,Closed,0
LN00003973,CUST0002471,BR0035,PersonalLoan,23758.09,18116.46,9.58,6472.76,12,2022-03-10,Active,0
LN00003974,CUST0001397,BR0019,HomeLoan,640208.74,585627.73,12.47,2330.43,48,2023-09-25,Closed,0
LN00003975,CUST0002764,BR0016,PersonalLoan,919001.04,66872.91,14.77,22719.67,84,2023-02-11,Active,0
LN00003976,CUST0008234,BR0031,PersonalLoan,105531.92,227836.11,15.67,9633.68,12,2025-12-23,Closed,0
LN00003977,CUST0001042,BR0020,EducationLoan,1288512.99,84224.04,10.11,3215.44,60,2021-03-29,Closed,0
LN00003978,CUST0008487,BR0014,HomeLoan,322718.1,22981.26,11.19,4747.46,240,2025-04-07,Closed,0
LN00003979,CUST0004316,BR0024,HomeLoan,145113.6,54581.07,14.69,9415.34,12,2019-07-18,Active,0
LN00003980,CUST0003572,BR0036,PersonalLoan,84430.48,190212.83,11.51,2652.03,120,2024-08-08,Active,0
LN00003981,CUST0002070,BR0011,HomeLoan,9469.72,716214.75,12.7,14940.09,240,2025-08-23,Active,0
LN00003982,CUST0006141,BR0046,PersonalLoan,535508.24,783317.8,11.3,2718.98,24,2022-09-30,Active,0
LN00003983,CUST0008857,BR0030,EducationLoan,107816.61,37585.27,13.08,7275.62,24,2024-01-06,Active,0
LN00003984,CUST0009467,BR0040,HomeLoan,577941.89,60671.67,7.91,5532.8,12,2021-08-11,Restructured,0
LN00003985,CUST0007063,BR0017,PersonalLoan,861837.79,27195.11,14.27,1762.98,240,2020-04-10,Active,0
LN00003986,CUST0000321,BR0044,HomeLoan,373932.81,129236.46,14.26,7312.62,120,2024-09-15,Closed,0
LN00003987,CUST0000936,BR0011,HomeLoan,52166.23,213113.23,12.45,2175.49,36,2025-02-21,Active,0
LN00003988,CUST0001655,BR0032,PersonalLoan,844058.97,67445.34,12.86,1543.97,84,2021-05-07,Active,0
LN00003989,CUST0000389,BR0030,PersonalLoan,18815.43,883358.0,7.08,3944.49,180,2023-09-30,Closed,0
LN00003990,CUST0006849,BR0031,HomeLoan,17547.99,70730.16,16.48,5717.86,24,2020-07-30,Active,0
LN00003991,CUST0006997,BR0025,HomeLoan,21920.17,111700.53,6.8,9940.14,240,2023-09-23,Active,81
LN00003992,CUST0004818,BR0021,EducationLoan,54226.65,98466.38,10.67,1921.34,120,2023-02-20,Active,0
LN00003993,CUST0005967,BR0023,HomeLoan,751056.6,23291.54,8.72,6095.98,48,2021-03-06,Active,0
LN00003994,CUST0001771,BR0031,AutoLoan,84871.35,14775.32,13.01,11650.1,120,2022-02-27,Restructured,0
LN00003995,CUST0005370,BR0005,AutoLoan,8891.96,155094.48,11.09,6876.86,60,2019-10-05,Closed,0
LN00003996,CUST0007759,BR0024,GoldLoan,420325.09,97425.9,15.0,3690.2,48,2023-12-31,Active,0
LN00003997,CUST0006531,BR0037,HomeLoan,49440.73,210779.16,11.11,3336.0,60,2021-09-12,Active,0
LN00003998,CUST0009641,BR0039,PersonalLoan,77355.14,39383.36,9.01,5845.46,48,2021-06-04,Active,0
LN00003999,CUST0002191,BR0032,HomeLoan,956879.88,70487.55,12.53,15537.96,120,2025-07-23,Active,0
LN00004000,CUST0003501,BR0040,HomeLoan,53833.09,4247.85,11.82,5810.66,36,2026-01-03,Active,0
LN00004001,CUST0007325,BR0001,GoldLoan,74634.39,75984.22,8.03,6578.87,180,2024-01-08,NPA,0
LN00004002,CUST0003995,BR0016,PersonalLoan,295881.82,14320.06,11.73,5754.52,36,2023-10-23,Active,0
LN00004003,CUST0004324,BR0044,HomeLoan,44916.0,11209.02,10.44,2736.78,24,2023-03-13,Active,0
LN00004004,CUST0003426,BR0022,AutoLoan,370786.02,31512.76,13.0,9104.9,120,2023-08-04,Active,0
LN00004005,CUST0007340,BR0031,HomeLoan,66181.72,31525.12,10.26,17127.49,36,2022-05-03,Active,0
LN00004006,CUST0004865,BR0007,HomeLoan,76931.07,315448.94,15.56,5309.13,120,2024-09-05,Active,0
LN00004007,CUST0000016,BR0012,HomeLoan,204403.43,195648.85,10.46,3830.87,84,2022-04-19,Active,0
LN00004008,CUST0008009,BR0001,EducationLoan,45889.02,38098.34,15.68,6142.64,120,2019-03-31,Active,0
LN00004009,CUST0004734,BR0008,PersonalLoan,1065213.09,12147.89,15.88,11008.7,120,2022-11-22,Active,0
LN00004010,CUST0008623,BR0032,PersonalLoan,1288942.77,521775.26,10.52,3020.79,180,2022-10-21,Closed,0
LN00004011,CUST0008171,BR0019,PersonalLoan,344348.78,451062.05,15.75,5078.96,180,2021-02-14,Active,0
LN00004012,CUST0003536,BR0003,EducationLoan,39680.15,187366.17,7.57,2673.16,48,2023-02-20,Closed,25
LN00004013,CUST0008291,BR0045,HomeLoan,483124.96,49960.67,12.35,3403.56,24,2022-11-26,Active,0
LN00004014,CUST0001531,BR0033,HomeLoan,47013.79,123743.17,7.46,4176.89,240,2020-08-16,NPA,0
LN00004015,CUST0000094,BR0050,HomeLoan,358689.01,73458.89,10.94,4607.53,84,2021-10-31,Active,0
LN00004016,CUST0009588,BR0023,HomeLoan,110140.35,127292.45,14.85,9440.81,120,2025-07-28,Active,0
LN00004017,CUST0003609,BR0019,PersonalLoan,91479.01,669372.13,10.58,2319.57,12,2021-01-21,Closed,0
LN00004018,CUST0002806,BR0033,PersonalLoan,63387.9,84102.17,16.06,6618.06,36,2023-05-22,Closed,0
LN00004019,CUST0001865,BR0014,HomeLoan,111004.98,66140.18,6.92,2427.69,48,2023-06-30,Active,0
LN00004020,CUST0005840,BR0030,HomeLoan,298933.6,292570.04,7.12,3809.18,120,2019-10-13,Restructured,0
LN00004021,CUST0008420,BR0009,HomeLoan,286037.81,64474.15,13.65,11853.46,48,2025-11-14,Active,0
LN00004022,CUST0002431,BR0036,HomeLoan,4233302.79,24592.49,12.99,24855.0,120,2024-03-20,Active,149
LN00004023,CUST0001951,BR0009,HomeLoan,75161.93,69254.29,11.44,7057.77,36,2025-03-16,Active,0
LN00004024,CUST0009656,BR0005,AutoLoan,325349.21,96750.67,16.45,10183.73,36,2021-07-28,Active,0
LN00004025,CUST0001284,BR0046,HomeLoan,145670.7,15838.96,10.98,5931.66,84,2020-09-24,Active,0
LN00004026,CUST0008779,BR0031,HomeLoan,264549.31,81878.15,6.76,2658.36,60,2019-03-12,Active,0
LN00004027,CUST0007510,BR0027,AutoLoan,190230.55,158466.16,8.67,6709.16,12,2021-01-03,Active,0
LN00004028,CUST0000281,BR0030,HomeLoan,339179.18,263338.93,13.11,3266.32,48,2019-06-27,NPA,0
LN00004029,CUST0007447,BR0001,PersonalLoan,201891.95,18367.47,11.26,11301.95,60,2023-03-09,Restructured,0
LN00004030,CUST0006417,BR0002,PersonalLoan,213516.06,43383.92,10.4,2419.97,60,2026-01-07,Active,0
LN00004031,CUST0002283,BR0013,HomeLoan,157730.19,24661.37,8.24,3198.1,12,2023-07-05,Active,0
LN00004032,CUST0007724,BR0009,PersonalLoan,2066942.64,6074.29,15.82,4364.81,180,2021-04-02,Closed,0
LN00004033,CUST0007884,BR0035,HomeLoan,380748.61,149618.68,7.9,6914.35,240,2023-06-27,Active,0
LN00004034,CUST0003732,BR0030,GoldLoan,42812.68,28758.65,9.81,2069.21,48,2021-03-06,Active,0
LN00004035,CUST0008934,BR0012,PersonalLoan,173033.16,259557.03,10.44,1948.49,84,2021-04-25,Closed,0
LN00004036,CUST0005123,BR0027,PersonalLoan,76905.01,162836.13,12.91,8496.21,180,2022-07-22,Active,153
LN00004037,CUST0009071,BR0023,HomeLoan,193504.79,122899.66,12.92,16240.67,60,2025-11-03,NPA,0
LN00004038,CUST0006052,BR0039,HomeLoan,197935.09,163048.92,7.91,26480.58,240,2025-09-28,Restructured,0
LN00004039,CUST0007937,BR0048,AutoLoan,190056.87,34897.0,13.18,19179.13,180,2022-08-07,Active,0
LN00004040,CUST0004998,BR0031,HomeLoan,222977.89,82745.14,11.6,2090.04,84,2020-10-16,Active,18
LN00004041,CUST0004990,BR0024,EducationLoan,434985.86,102853.86,7.12,6564.83,24,2023-06-09,Active,0
LN00004042,CUST0004715,BR0029,EducationLoan,73370.8,74091.76,8.94,5485.13,36,2021-10-07,Active,0
LN00004043,CUST0002838,BR0011,HomeLoan,44932.75,7450.99,12.31,13111.85,180,2022-04-08,Active,0
LN00004044,CUST0009830,BR0026,PersonalLoan,28100.71,30831.09,11.43,3989.68,84,2021-02-16,Active,0
LN00004045,CUST0008820,BR0041,AutoLoan,268754.81,2517.43,7.4,3167.57,240,2022-03-03,Closed,0
LN00004046,CUST0002334,BR0032,GoldLoan,191990.55,46287.61,15.04,9465.7,36,2025-11-05,Closed,0
LN00004047,CUST0008119,BR0036,PersonalLoan,15137.67,91069.98,15.38,4897.46,60,2024-03-10,Active,0
LN00004048,CUST0001816,BR0032,EducationLoan,18592.81,242391.82,13.58,6258.7,240,2020-07-10,Active,0
LN00004049,CUST0003195,BR0024,GoldLoan,266362.55,9983.24,15.48,7067.53,84,2024-01-03,Active,0
LN00004050,CUST0008437,BR0036,AutoLoan,954536.04,41497.47,10.62,5387.14,180,2024-06-16,Closed,0
LN00004051,CUST0001682,BR0041,AutoLoan,48693.52,207606.25,14.99,8208.23,120,2025-02-03,Active,0
LN00004052,CUST0007127,BR0038,AutoLoan,107126.39,1189061.96,11.37,3249.68,120,2020-05-27,Closed,0
LN00004053,CUST0001994,BR0010,PersonalLoan,72053.63,167678.0,14.99,1521.11,48,2025-05-30,Active,148
LN00004054,CUST0001876,BR0005,GoldLoan,88519.15,163268.04,10.93,5316.41,24,2020-12-04,Closed,0
LN00004055,CUST0000150,BR0050,EducationLoan,1449895.1,79009.98,15.45,4442.73,120,2022-11-25,Active,0
LN00004056,CUST0008287,BR0044,PersonalLoan,79213.32,34686.38,7.85,11301.08,12,2019-09-29,Closed,0
LN00004057,CUST0002799,BR0026,HomeLoan,172847.46,48963.0,15.89,12308.23,84,2023-01-31,Active,0
LN00004058,CUST0004696,BR0007,EducationLoan,401905.51,214875.05,11.92,1706.35,60,2020-11-19,Active,0
LN00004059,CUST0001010,BR0013,AutoLoan,554131.94,436022.06,9.88,4016.94,12,2025-01-27,Active,0
LN00004060,CUST0000134,BR0018,HomeLoan,97084.07,110943.14,12.85,5763.72,12,2025-03-22,Active,0
LN00004061,CUST0002901,BR0002,PersonalLoan,275560.37,22982.98,10.86,9234.0,24,2021-03-05,Active,131
LN00004062,CUST0004508,BR0016,PersonalLoan,87846.86,32253.49,13.69,3345.3,240,2025-05-31,Active,0
LN00004063,CUST0007020,BR0019,HomeLoan,285482.09,112700.06,8.19,2934.71,48,2020-06-12,Active,0
LN00004064,CUST0007349,BR0048,AutoLoan,97804.37,121621.45,12.18,3702.93,24,2023-05-21,Active,0
LN00004065,CUST0000214,BR0034,HomeLoan,173849.31,189727.9,7.21,4356.49,240,2019-11-11,Active,0
LN00004066,CUST0009025,BR0027,PersonalLoan,1446682.89,31356.33,14.9,4360.54,24,2019-06-11,Closed,0
LN00004067,CUST0003348,BR0033,HomeLoan,161364.4,83213.55,12.1,21979.3,12,2024-09-09,Active,0
LN00004068,CUST0008171,BR0042,HomeLoan,124453.21,37397.82,12.54,3326.38,84,2019-06-28,Active,0
LN00004069,CUST0001156,BR0031,EducationLoan,77301.99,180286.48,11.35,2153.02,36,2024-05-29,Active,0
LN00004070,CUST0009602,BR0019,PersonalLoan,898206.29,43971.23,10.91,7868.59,240,2024-06-25,NPA,0
LN00004071,CUST0006257,BR0040,HomeLoan,802571.62,73859.2,10.5,4321.03,60,2022-04-13,Active,0
LN00004072,CUST0001990,BR0032,PersonalLoan,272190.21,19907.26,10.64,3665.15,12,2026-01-21,Active,0
LN00004073,CUST0009417,BR0024,HomeLoan,682430.93,79426.55,13.01,946.52,12,2019-08-30,Active,0
LN00004074,CUST0008440,BR0018,PersonalLoan,207995.01,69805.46,9.37,5156.83,240,2021-11-11,NPA,0
LN00004075,CUST0004689,BR0014,PersonalLoan,319858.69,34286.01,12.39,2606.15,180,2020-11-15,Closed,0
LN00004076,CUST0001466,BR0026,HomeLoan,59915.19,5236.52,11.92,1824.59,180,2025-12-20,Active,0
LN00004077,CUST0006602,BR0049,AutoLoan,21470.78,44621.63,16.24,5123.7,48,2024-01-06,Closed,0
LN00004078,CUST0004943,BR0045,AutoLoan,73703.04,6800.83,11.84,1943.8,180,2021-03-11,Active,0
LN00004079,CUST0006482,BR0003,PersonalLoan,357814.41,89270.74,13.29,3508.87,84,2020-10-07,Active,0
LN00004080,CUST0002661,BR0035,HomeLoan,759468.56,34377.74,8.19,10817.6,180,2022-05-08,Closed,0
LN00004081,CUST0001079,BR0003,EducationLoan,371954.92,32283.92,14.77,6831.9,48,2022-10-14,Active,0
LN00004082,CUST0006721,BR0021,HomeLoan,102334.57,172823.91,8.48,1828.14,180,2021-01-12,Active,0
LN00004083,CUST0007893,BR0002,PersonalLoan,133922.87,7447.41,9.55,4126.67,24,2024-08-27,Active,0
LN00004084,CUST0004630,BR0034,HomeLoan,208597.57,448369.79,9.26,7183.51,48,2021-10-21,Active,0
LN00004085,CUST0007053,BR0010,PersonalLoan,33525.31,355295.04,13.17,4162.59,180,2022-04-28,Restructured,0
LN00004086,CUST0007127,BR0018,EducationLoan,136464.48,104168.44,15.9,11426.98,12,2026-01-05,Active,0
LN00004087,CUST0008543,BR0024,HomeLoan,1087196.21,32569.24,11.12,3078.45,36,2020-10-31,Closed,0
LN00004088,CUST0009764,BR0027,AutoLoan,125423.36,201575.69,9.64,2120.93,180,2019-10-14,Active,24
LN00004089,CUST0004351,BR0041,PersonalLoan,545260.3,145262.23,7.76,9321.26,84,2019-06-12,Active,0
LN00004090,CUST0006414,BR0034,AutoLoan,24308.45,59848.1,16.19,5434.71,12,2019-08-04,Closed,0
LN00004091,CUST0003453,BR0038,EducationLoan,175834.64,37206.64,15.8,4400.4,120,2020-10-20,Restructured,0
LN00004092,CUST0004163,BR0040,PersonalLoan,67111.38,12680.94,14.4,1662.57,12,2025-02-20,Closed,0
LN00004093,CUST0005053,BR0036,PersonalLoan,17897.74,30883.37,9.22,7277.46,12,2021-06-21,Active,0
LN00004094,CUST0008127,BR0004,PersonalLoan,415334.22,35859.87,11.3,3004.02,84,2019-10-18,Active,0
LN00004095,CUST0007151,BR0004,GoldLoan,137694.85,18982.19,15.16,4334.35,36,2022-07-22,Active,0
LN00004096,CUST0002170,BR0021,PersonalLoan,409634.43,32531.15,15.3,2107.9,48,2025-07-13,Active,0
LN00004097,CUST0000928,BR0045,HomeLoan,34041.18,18927.42,10.02,9664.45,60,2023-04-14,Active,0
LN00004098,CUST0006563,BR0040,HomeLoan,429923.75,56087.94,8.4,2429.83,12,2022-11-19,Active,0
LN00004099,CUST0006211,BR0024,PersonalLoan,133813.24,256973.03,10.4,1491.57,48,2020-06-06,Active,0
LN00004100,CUST0000136,BR0044,PersonalLoan,271118.53,4957.99,12.1,1690.42,12,2021-01-17,Restructured,0
LN00004101,CUST0000401,BR0040,PersonalLoan,449336.56,17652.98,9.14,5982.29,12,2024-02-25,Active,0
LN00004102,CUST0000715,BR0020,PersonalLoan,767155.24,47201.34,9.83,15718.36,24,2023-07-28,Active,0
LN00004103,CUST0009490,BR0019,PersonalLoan,288755.94,12912.1,7.29,4730.92,24,2024-03-13,Active,155
LN00004104,CUST0006165,BR0039,HomeLoan,84747.95,2665.36,10.56,2270.75,12,2023-09-18,Active,0
LN00004105,CUST0009555,BR0019,PersonalLoan,53281.28,13945.28,8.44,12743.57,48,2022-03-30,Closed,0
LN00004106,CUST0003057,BR0004,PersonalLoan,1162416.98,46661.29,12.13,3797.05,240,2020-09-30,Active,0
LN00004107,CUST0005745,BR0023,HomeLoan,26046.64,9748.6,8.75,4818.37,120,2023-11-19,Active,0
LN00004108,CUST0006053,BR0018,AutoLoan,249223.44,238431.69,10.46,2635.26,60,2020-11-05,Active,0
LN00004109,CUST0004008,BR0018,PersonalLoan,483487.62,33561.55,14.13,1477.29,24,2020-06-09,Active,0
LN00004110,CUST0000870,BR0019,PersonalLoan,214978.08,68786.71,14.77,1599.6,24,2021-06-30,Active,0
LN00004111,CUST0003199,BR0005,HomeLoan,1546950.61,63691.75,10.57,1779.07,36,2020-05-01,Active,0
LN00004112,CUST0003806,BR0041,PersonalLoan,143238.91,19229.37,13.32,11347.59,240,2019-03-24,Active,0
LN00004113,CUST0000092,BR0005,HomeLoan,25631.24,60812.52,13.62,2240.38,60,2024-08-12,Active,0
LN00004114,CUST0009571,BR0030,AutoLoan,558796.8,81228.39,10.58,2651.27,12,2021-11-10,Active,0
LN00004115,CUST0006140,BR0003,AutoLoan,57406.09,35023.42,11.17,13184.25,240,2021-01-11,Active,0
LN00004116,CUST0004430,BR0012,HomeLoan,115798.61,484304.58,13.04,5459.17,120,2024-04-01,Restructured,0
LN00004117,CUST0009016,BR0015,HomeLoan,127129.57,11199.08,15.03,5839.5,60,2019-09-11,Active,0
LN00004118,CUST0000066,BR0023,AutoLoan,22411.84,55443.29,15.01,6268.76,84,2021-11-27,Active,0
LN00004119,CUST0004024,BR0022,PersonalLoan,27598.46,187830.09,11.23,5186.01,24,2020-11-05,Active,0
LN00004120,CUST0002652,BR0021,EducationLoan,235839.84,20071.18,6.87,14094.45,180,2019-11-17,Active,0
LN00004121,CUST0008807,BR0012,HomeLoan,37185.69,577682.79,13.85,14886.56,180,2024-01-06,NPA,0
LN00004122,CUST0006559,BR0003,PersonalLoan,444361.64,103715.17,11.38,6196.6,36,2025-09-20,Active,0
LN00004123,CUST0007482,BR0035,PersonalLoan,12470.79,5580.5,9.89,2063.55,24,2025-10-16,Active,0
LN00004124,CUST0007221,BR0033,HomeLoan,32501.1,1231280.75,12.22,1803.04,120,2024-03-13,Closed,95
LN00004125,CUST0002341,BR0009,EducationLoan,183360.66,379498.77,15.2,5285.68,36,2020-02-26,Active,0
LN00004126,CUST0000629,BR0001,PersonalLoan,223926.56,28571.23,7.77,7040.05,84,2024-12-28,Active,0
LN00004127,CUST0004217,BR0012,EducationLoan,2030675.76,92877.39,14.38,19961.21,24,2020-04-14,NPA,0
LN00004128,CUST0002848,BR0032,PersonalLoan,42258.99,33294.05,6.72,1876.85,120,2020-08-04,Closed,0
LN00004129,CUST0007452,BR0032,AutoLoan,207408.42,85397.19,9.95,6285.5,180,2022-08-10,Active,0
LN00004130,CUST0008675,BR0048,PersonalLoan,214402.43,18571.99,9.36,6484.07,120,2021-06-28,Active,0
LN00004131,CUST0001037,BR0032,HomeLoan,402908.21,25409.49,10.66,2305.08,180,2019-08-20,Restructured,0
LN00004132,CUST0006218,BR0005,HomeLoan,297986.47,247858.18,15.14,9019.89,180,2022-05-27,Active,0
LN00004133,CUST0000326,BR0005,EducationLoan,105179.53,938124.53,14.75,18768.53,240,2023-08-13,Active,0
LN00004134,CUST0005438,BR0009,HomeLoan,167289.99,2174.74,14.32,22478.69,120,2024-07-30,Active,0
LN00004135,CUST0002270,BR0020,HomeLoan,118014.82,79138.39,8.09,5628.58,240,2019-07-20,Closed,0
LN00004136,CUST0001189,BR0013,HomeLoan,34644.03,154847.54,15.36,2496.43,120,2020-11-26,Active,0
LN00004137,CUST0007320,BR0036,HomeLoan,382956.11,53081.86,14.68,1568.56,24,2024-03-28,Active,0
LN00004138,CUST0004299,BR0009,AutoLoan,54161.43,23236.89,15.9,16983.08,48,2020-06-06,Active,0
LN00004139,CUST0008799,BR0024,HomeLoan,1182538.45,101590.19,9.63,17030.13,36,2026-01-09,Active,0
LN00004140,CUST0007483,BR0013,PersonalLoan,379961.88,13468.41,7.42,5389.12,12,2020-02-01,Active,0
LN00004141,CUST0009697,BR0024,EducationLoan,85756.18,79092.87,10.29,9578.25,120,2025-11-01,Closed,0
LN00004142,CUST0007707,BR0049,HomeLoan,315470.33,13032.4,12.79,5350.26,240,2023-01-03,Active,0
LN00004143,CUST0005421,BR0039,AutoLoan,460300.24,220386.77,9.27,9632.98,48,2024-12-03,Active,107
LN00004144,CUST0005953,BR0044,HomeLoan,510690.09,39346.99,9.99,879.77,36,2021-01-25,Active,0
LN00004145,CUST0007672,BR0018,PersonalLoan,765629.16,134662.28,10.81,3306.8,24,2021-03-23,Active,0
LN00004146,CUST0007517,BR0023,AutoLoan,815695.35,25521.09,11.06,7765.92,24,2025-12-28,Active,0
LN00004147,CUST0002727,BR0018,PersonalLoan,269072.73,737936.77,16.49,4196.95,12,2025-01-07,Closed,0
LN00004148,CUST0003233,BR0006,HomeLoan,275184.04,11293.14,12.35,3776.59,120,2023-03-21,NPA,0
LN00004149,CUST0009255,BR0013,HomeLoan,158671.83,94621.07,15.73,2063.36,48,2021-02-16,NPA,0
LN00004150,CUST0005463,BR0030,PersonalLoan,56326.44,50782.36,12.61,2234.28,60,2025-05-11,Active,0
LN00004151,CUST0005221,BR0022,PersonalLoan,222230.98,134609.49,11.28,5280.83,60,2023-03-03,NPA,0
LN00004152,CUST0003366,BR0015,AutoLoan,190643.94,120121.47,10.32,6184.55,120,2026-02-12,Active,0
LN00004153,CUST0006962,BR0042,PersonalLoan,168994.38,427731.4,9.43,9883.01,120,2023-05-18,Closed,0
LN00004154,CUST0001004,BR0009,GoldLoan,1053337.65,40391.99,11.0,2204.12,120,2019-11-27,Active,0
LN00004155,CUST0009330,BR0028,HomeLoan,113086.39,5796.76,11.38,6650.48,48,2022-06-27,Active,0
LN00004156,CUST0006051,BR0044,PersonalLoan,131879.99,163640.83,7.22,7507.42,180,2024-07-08,Closed,0
LN00004157,CUST0009133,BR0020,PersonalLoan,303607.17,111085.46,7.48,12525.28,48,2022-05-14,Closed,0
LN00004158,CUST0002187,BR0047,EducationLoan,36260.03,86915.27,9.01,3808.46,36,2020-07-10,Active,0
LN00004159,CUST0002090,BR0037,HomeLoan,491344.4,9812.06,9.01,28177.9,36,2022-11-20,NPA,0
LN00004160,CUST0001322,BR0044,PersonalLoan,53042.85,79199.69,12.26,30713.64,24,2020-08-30,Active,0
LN00004161,CUST0009301,BR0022,EducationLoan,43829.7,19727.55,14.54,6111.97,24,2022-03-08,Restructured,0
LN00004162,CUST0002878,BR0030,PersonalLoan,292523.69,55115.69,12.67,10483.95,120,2021-04-15,Closed,0
LN00004163,CUST0009227,BR0050,EducationLoan,401437.21,83350.13,9.98,3286.48,12,2019-06-01,Active,0
LN00004164,CUST0006391,BR0021,PersonalLoan,132371.19,20058.67,8.53,8967.03,36,2026-02-15,Active,0
LN00004165,CUST0005004,BR0049,EducationLoan,108467.04,264784.92,7.32,6674.35,120,2023-04-15,Closed,0
LN00004166,CUST0007439,BR0006,EducationLoan,370687.7,119831.84,13.12,6551.83,120,2024-10-10,Active,6
LN00004167,CUST0007797,BR0027,PersonalLoan,127189.54,118301.47,13.06,2538.72,120,2025-10-13,Active,0
LN00004168,CUST0000738,BR0021,HomeLoan,445407.91,166887.48,13.97,2067.13,240,2025-06-02,Active,0
LN00004169,CUST0005324,BR0038,HomeLoan,532039.63,56464.2,12.4,14288.51,240,2024-01-28,Closed,0
LN00004170,CUST0005792,BR0018,PersonalLoan,343663.19,34348.36,13.3,6515.31,84,2023-10-28,Active,0
LN00004171,CUST0002204,BR0013,AutoLoan,165605.88,44056.01,13.44,6027.41,240,2026-01-25,NPA,0
LN00004172,CUST0002795,BR0048,HomeLoan,46023.0,47174.92,7.97,3166.79,24,2019-03-19,Closed,0
LN00004173,CUST0001729,BR0031,HomeLoan,96620.08,141684.63,13.28,10117.9,24,2025-12-23,Closed,0
LN00004174,CUST0004494,BR0020,EducationLoan,142214.91,40467.94,13.35,12054.44,60,2020-01-03,Active,0
LN00004175,CUST0004661,BR0028,HomeLoan,341884.63,145048.5,12.91,2314.02,180,2021-08-09,Active,40
LN00004176,CUST0007965,BR0025,HomeLoan,1000027.29,35371.33,16.01,1440.59,84,2019-08-31,Restructured,0
LN00004177,CUST0005675,BR0027,PersonalLoan,30155.36,43426.57,8.97,3975.29,84,2022-02-25,Active,0
LN00004178,CUST0005113,BR0014,HomeLoan,62281.03,53312.5,14.71,1093.21,48,2021-10-19,Active,0
LN00004179,CUST0005998,BR0033,HomeLoan,146751.88,20237.03,11.87,4796.73,48,2024-09-13,Active,0
LN00004180,CUST0008014,BR0014,PersonalLoan,133477.96,21976.54,7.7,7959.97,60,2025-05-30,NPA,0
LN00004181,CUST0002342,BR0015,HomeLoan,65081.58,55319.23,12.41,4784.48,12,2020-09-11,Active,0
LN00004182,CUST0006846,BR0010,HomeLoan,37184.76,14483.47,7.39,5742.43,84,2025-12-28,Active,0
LN00004183,CUST0007800,BR0043,PersonalLoan,430699.25,235958.99,12.82,12226.31,180,2022-06-20,Active,0
LN00004184,CUST0001401,BR0002,PersonalLoan,68639.4,19495.49,16.49,14887.92,48,2019-05-17,Active,0
LN00004185,CUST0007440,BR0021,HomeLoan,359754.14,89619.75,13.56,7923.82,36,2019-06-06,Active,0
LN00004186,CUST0001569,BR0008,PersonalLoan,191336.45,68271.86,11.23,7847.63,120,2021-10-23,Closed,106
LN00004187,CUST0000203,BR0050,AutoLoan,130507.42,69589.84,12.39,2292.39,84,2019-03-24,Closed,159
LN00004188,CUST0008940,BR0033,PersonalLoan,88147.44,47329.3,15.97,1986.85,180,2025-07-24,Active,0
LN00004189,CUST0007483,BR0030,HomeLoan,95887.29,76838.26,7.16,758.8,84,2025-03-19,Active,0
LN00004190,CUST0009552,BR0030,PersonalLoan,51448.57,136179.85,9.73,1512.73,36,2020-05-30,Active,0
